name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2024-02-11T20:00:00,7.2,5.7,-0.7,57.23,0,0,,0,0,10.3,4.9,244,1013.3,98.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-11T21:00:00,6.7,4.8,-0.7,59.14,0,0,,0,0,9.2,5.9,305,1013.4,99.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-11T22:00:00,6.7,5.2,-1.2,57.14,0,0,,0,0,8.1,4.7,261,1013.8,99.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-11T23:00:00,6.7,5.8,-1.2,57.14,0,0,,0,0,9.2,3.5,303,1013.7,99.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T00:00:00,6.2,6.2,-1.2,59.29,0,0,,0,0,10.3,0.5,359,1013.8,99.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T01:00:00,5.7,2.6,-0.7,63.48,0,0,,0,0,11.4,9.2,55,1013.6,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T02:00:00,5.6,5.6,-1.2,61.51,0,0,,0,0,10.3,0.2,0,1013.8,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T03:00:00,5,3.8,-1.2,64.28,0,0,,0,0,9.2,3.5,30,1013,98.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T04:00:00,4.3,3.1,-1.7,64.93,0,0,,0,0,5.8,3.5,346,1013.4,1.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T05:00:00,3.8,1.5,-1.7,67.14,0,0,,0,0,4.7,5.7,348,1013.6,28.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T06:00:00,3.3,2.1,-1.7,69.51,0,0,,0,0,4.7,3.3,261,1014,98.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T07:00:00,3.8,2.5,-1.3,69.61,0,0,,0,0,4.7,3.4,360,1014.1,79.9,9.9,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T08:00:00,3.4,2.1,-1.2,71.98,0,0,,0,0,4.7,3.2,284,1014.6,79.9,9.9,97,0.3,1,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T09:00:00,4.9,3.8,-1.3,64.25,0,0,,0,0,42.5,3.5,355,1014.5,1.5,9.9,206,0.7,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T10:00:00,5.6,5.6,-1.3,61.5,0,0,,0,0,4.7,0.3,359,1015.3,1.5,9.9,408,1.5,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T11:00:00,6.1,5.2,-1.7,57.25,0,0,,0,0,4.7,3.3,352,1014.2,1.5,9.9,585,2.1,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T12:00:00,6.7,5.9,-1.7,55.17,0,0,,0,0,5.8,3.3,0,1013.1,1.5,9.9,542,2,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T13:00:00,6.7,4.9,-0.7,58.93,0,0,,0,0,5.8,5.8,183,1011.9,1.5,9.9,362,1.3,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T14:00:00,7.9,6.3,-0.7,54.5,0,0,,0,0,5.8,5.7,242,1011.7,1.5,9.9,271,1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T15:00:00,7.3,6,-0.7,56.89,0,0,,0,0,8.1,4.6,278,1011.4,1.5,9.9,169,0.6,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T16:00:00,7.2,6.5,-0.7,57,0,0,,0,0,8.1,3.3,19,1011.1,1.5,9.9,76,0.3,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T17:00:00,6.8,6.8,-1.2,56.93,0,0,,0,0,9.2,0.1,3,1010.7,1.7,9.9,16,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T18:00:00,6.2,4.3,0.5,66.81,0,0,,0,0,9.2,5.8,279,1011.2,89.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T19:00:00,5.7,5.7,0.9,71.46,0,0,,0,0,8.1,0.5,4,1010.9,1.7,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T20:00:00,5.7,2.4,-0.1,66.39,0,0,,0,0,8.1,10.2,51,1010.5,27.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T21:00:00,5.6,2.9,-0.7,63.58,0,0,,0,0,8.1,8,50,1010.6,99.9,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T22:00:00,5,2.1,-1.2,64.02,0,0,,0,0,8.1,8,60,1009.9,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-12T23:00:00,5,1.3,-1.2,64.15,0,0,,0,0,9.2,11.3,50,1008.3,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T00:00:00,4.3,0.2,-1.7,64.64,0,0,,0,0,18.3,12.6,41,1006.9,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-02-13T01:00:00,4.3,0.5,-1.7,64.67,0,0,,0,0,15,11.2,32,1005.8,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T02:00:00,3.9,-0.7,-1.2,69.4,0,0,,0,0,24.2,13.9,31,1004.4,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T03:00:00,2.8,-2,-1.2,74.97,0.05,100,rain,0,0,21.9,13.9,41,1003.7,89.5,6.6,0,0,0,10,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T04:00:00,1.7,-4.4,-0.7,84.54,0.077,100,"rain,snow",0.2,0.5,24.8,19.1,30,1002.1,100,3.6,0,0,0,10,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-02-13T05:00:00,1.7,-4.4,-0.7,84.62,0.111,100,"rain,snow",0.7,1.2,23.8,19.1,32,1000.8,100,2.4,0,0,0,10,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T06:00:00,1.1,-3.8,-0.7,87.79,0.1,100,"rain,snow",1.2,2.4,24.3,12.6,31,1000.4,100,3,0,0,0,10,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T07:00:00,1.1,-4.7,-0.7,87.75,0.102,100,"rain,snow",2.3,5.9,28.3,16.8,31,998.6,100,1.8,0,0,0,10,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-02-13T08:00:00,1.1,-3.3,-0.7,87.73,0.165,100,"rain,snow",2.8,8.7,25.4,10.5,12,997.2,100,0.6,5,0,0,10,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T09:00:00,1.1,-1.4,0,91.97,0.159,100,"rain,snow",4.1,12.8,17.2,4.9,360,998.1,100,0.6,13,0,0,10,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
new york,2024-02-13T10:00:00,1.1,-1.5,0,91.94,0.168,100,"rain,snow",3.5,8,19.9,5.1,15,997.7,100,1.8,55,0.2,1,10,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T11:00:00,1.7,-0.8,0,88.49,0.075,100,"rain,snow",1.3,15.2,30.1,4.9,340,999,100,2.4,40,0.1,0,10,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T12:00:00,1.1,-1.9,0,91.79,0.081,100,"rain,snow",0.3,15.5,26.5,6.1,347,999.7,100,1.2,82,0.3,1,10,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T13:00:00,1.7,-0.2,0.5,91.57,0.022,100,"rain,snow",16.3,16,27.7,4,254,1001,100,9.9,211,0.8,2,10,"Snow, Rain, Overcast",snow,"72505394728,KLGA,KJRB,F1417,KNYC"
new york,2024-02-13T14:00:00,3.8,3.8,1.5,84.98,0,0,,0,15.1,28.9,0.3,359,1001.9,98.6,9.9,180,0.6,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T15:00:00,3.9,2.4,0.5,78.76,0,0,,0,14.1,20.8,3.7,320,1003.2,100,9.9,165,0.6,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T16:00:00,5,3.1,-0.7,66.69,0,0,,0,13.4,17.2,4.9,313,1004.4,99.6,9.9,98,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T17:00:00,5,3.7,-1.7,61.93,0,0,,0,13,17.2,3.7,320,1005.2,88.1,9.9,19,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T18:00:00,4.4,2,-2.9,59.28,0,0,,0,12.8,17.2,5.9,300,1006.6,83.2,9.9,4,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T19:00:00,3.9,2.4,-3.9,57.04,0,0,rain,0.3,5,17.2,3.7,293,1007.8,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T20:00:00,3.9,2.5,-4.4,54.78,0,0,,0,12.7,17.2,3.6,310,1008.5,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T21:00:00,3.4,0.8,-4,58.73,0,0,,0,12.7,17.2,5.9,252,1009.5,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T22:00:00,3.4,0.4,-3.4,61.19,0,0,,0,12.5,19.7,7,270,1009.7,99.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-13T23:00:00,3.4,1.8,-2.9,63.37,0,0,,0,12.5,19.7,3.8,280,1009.9,99.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T00:00:00,3.4,0.1,-2.9,63.52,0,0,,0,12.5,19.5,8,270,1010.2,78.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T01:00:00,3.4,3.4,-3.5,60.88,0,0,,0,5,31.6,0.9,350,1010.5,98.3,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T02:00:00,2.9,2.9,-5.7,53.37,0,0,,0,12.3,23.5,0.7,349,1011.2,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T03:00:00,2.2,-0.7,-4,63.87,0,0,,0,12.3,24.2,6.3,295,1011.8,86.8,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T04:00:00,1.7,-0.8,-6.7,53.83,0,0,,0,12.2,29.3,5.1,293,1012.3,89.1,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T05:00:00,0.7,0.7,-10.7,42.26,0,0,,0,12.1,29.6,0.7,352,1013.2,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T06:00:00,0,-2.9,-10.1,46.47,0,0,,0,12.1,36.4,5.2,303,1014.1,88.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T07:00:00,-0.1,-2.9,-9,50.84,0,0,,0,3,25.2,5.1,315,1015.1,80.3,9.9,12,0,0,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T08:00:00,-0.1,-0.1,-8.5,53,0,0,,0,12,25.5,0.9,352,1016.4,0.4,9.9,179,0.6,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T09:00:00,0.5,-2.4,-9.5,46.9,0,0,,0,11.9,44.7,5.6,310,1017,0.4,9.9,274,1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T10:00:00,0.5,-2.3,-10.8,42.5,0,0,,0,11.4,29.1,5.4,293,1017.7,0.4,9.9,538,1.9,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T11:00:00,1,-2.1,-9.5,45.24,0,0,,0,10.8,34.4,6.2,300,1017.6,0.4,9.9,629,2.3,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T12:00:00,2.1,-2.4,-10.1,40.03,0,0,,0,10,22.6,11.5,272,1017.4,0.4,9.9,668,2.4,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T13:00:00,3.2,0.2,-9.5,38.77,0,0,,0,3,37.2,7.2,300,1016.9,0.4,9.9,633,2.3,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T14:00:00,3.7,1.1,-10.1,35.57,0,0,,0,8.8,30.7,6.5,288,1016.7,0.4,9.9,540,1.9,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T15:00:00,4.2,2.6,-11.7,30.31,0,0,,0,8.4,34.8,4.2,300,1016.8,0.4,9.9,387,1.4,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T16:00:00,4.2,1.6,-11.3,31.45,0,0,,0,8.1,34.3,6.6,303,1017.6,0.4,9.9,200,0.7,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T17:00:00,3.7,1.1,-12.2,30.19,0,0,,0,8,37.1,6.5,307,1018.3,0.4,9.9,16,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T18:00:00,2.1,-0.8,-12.8,32.1,0,0,,0,7.9,27.4,6.2,300,1019.3,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T19:00:00,1.1,-0.9,-12.2,36.31,0,0,,0,3,26.7,4,300,1020.1,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T20:00:00,1.1,1.1,-11.7,37.88,0,0,,0,7.7,25,0.7,351,1020.3,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T21:00:00,0.6,-2.1,-10.8,42.25,0,0,,0,7.7,27.7,5.2,293,1020.7,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T22:00:00,0,-2.4,-10.7,44.4,0,0,,0,7.6,31.7,4.3,313,1020.7,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-14T23:00:00,-0.1,-2.9,-9.5,49.01,0,0,,0,7.6,30.7,5.1,298,1021,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T00:00:00,-0.7,-4.1,-9,53.38,0,0,,0,7.6,22.8,6.1,293,1021.5,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T01:00:00,-1.2,-4.7,-9,55.37,0,0,,0,3,25.8,6.2,307,1021.7,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T02:00:00,-1.2,-4.1,-8,59.87,0,0,,0,7.4,24.2,5,300,1022.2,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T03:00:00,-1.7,-4,-8.4,59.9,0,0,,0,7.4,23.2,3.8,305,1022.4,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T04:00:00,-1.7,-4.6,-8.4,59.89,0,0,,0,7.3,21.9,4.7,310,1022.6,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T05:00:00,-1.7,-4.7,-9,57.54,0,0,,0,7.3,21.9,5,293,1023.3,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T06:00:00,-2.1,-6.6,-9,59.46,0,0,,0,7.3,21.9,8,251,1023.6,0,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T07:00:00,-2.2,-7.3,-8.5,62.12,0,0,,0,7.2,20.8,10.1,261,1023.4,0.4,9.9,12,0,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T08:00:00,-1.7,-5.7,-8.5,59.98,0,0,,0,7.2,13.9,7,256,1023.7,0.4,9.9,153,0.6,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T09:00:00,-0.1,-4.1,-8.4,53.35,0,0,,0,7.2,17.2,8,63,1023.4,0.4,9.9,232,0.8,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T10:00:00,0.6,-3.2,-9.4,47.12,0,0,,0,7.1,13.9,7.7,255,1023.3,1.5,8.8,543,2,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T11:00:00,1.1,-2.2,-9.5,45.17,0,0,,0,6.7,10.3,6.7,340,1023.3,1.5,9.9,606,2.2,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T12:00:00,2.8,-0.5,-9.5,40.01,0,0,,0,5.8,9.2,7.9,242,1022,1.5,9.9,589,2.1,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T13:00:00,3.3,0.9,-8,43.12,0,0,,0,4.8,9.2,5.7,213,1020.2,1.5,9.9,500,1.8,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T14:00:00,3.8,1.9,-8.5,40.01,0,0,,0,3.7,10.3,4.7,200,1018,1.5,9.9,221,0.8,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T15:00:00,3.3,0.1,-8.2,42.55,0,0,,0,3,13.9,8,202,1016.6,3,9.9,258,0.9,3,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T16:00:00,2.8,-0.6,-8,44.84,0,0,,0,2.3,20.8,8.2,170,1015.4,2.7,8.8,120,0.4,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T17:00:00,2.2,-1.7,-5.7,55.87,0,0,,0,2,17.2,9.2,169,1014,1.5,9.9,22,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T18:00:00,2.2,-1.3,-4.4,61.7,0,0,,0,2,20.5,8,190,1012.8,1.7,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T19:00:00,2.9,-1.6,-3.9,61.06,0,0,,0,1.9,23,12.4,200,1012.3,99.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T20:00:00,2.9,-1.1,-4.4,58.7,0,0,,0,1.8,21.9,10,220,1011.7,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T21:00:00,2.9,-1.1,-4,60.74,0,0,,0,1.8,18.3,10.3,220,1010.4,100,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T22:00:00,2.2,-1.9,-3.4,66.41,0,0,,0,1.6,18.2,10.3,238,1009.2,50.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-15T23:00:00,2.9,-0.8,-2.2,69.2,0,0,,0,1.5,19.7,9.1,259,1008.6,98.6,9.9,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T00:00:00,2.9,-1.4,-2.2,69.21,0,0,,0,1.5,25.3,11.5,260,1007.9,0.8,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T01:00:00,2.3,-1.6,-2.2,72.3,0,0,,0,1.4,32.2,9.2,250,1007.2,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T02:00:00,2.3,-1.6,-2.2,72.25,0,0,,0,1.2,17.8,9.1,270,1007,1.5,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T03:00:00,3.4,0.4,-2.2,66.76,0,0,,0,1.1,29.8,7.1,270,1007.3,0.8,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T04:00:00,3.9,1.6,-5.1,52.17,0,0,,0,0.7,31,5.4,275,1007.6,0.4,9.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T05:00:00,3.9,1.7,-5.7,49.59,0,0,,0,0.5,29.4,5.2,303,1009,50,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T06:00:00,3.4,1.6,-6.8,47.43,0,0,,0,0.5,34.1,4.2,290,1010.1,26.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T07:00:00,2.8,0,-9,41.64,0,0,,0,0.3,34.5,6.3,300,1011.5,0.4,9.9,13,0,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T08:00:00,2.8,0,-9.5,40.03,0,0,,0,0.2,30.1,6.4,290,1012.7,0.4,9.9,62,0.2,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T09:00:00,3.8,1.1,-10,35.75,0,0,,0,0,29.5,6.4,283,1012.7,0.4,9.9,316,1.1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T10:00:00,4.3,2.1,-10,34.57,0,0,,0,0,31.2,5.3,283,1012.9,0.4,9.9,548,2,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T11:00:00,4.3,2.1,-10,34.49,0,0,,0,0,31.4,5.4,288,1013.1,0.4,9.9,640,2.3,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T12:00:00,5.6,3.4,-9.5,33.02,0,0,,0,0,30.4,6,290,1013.1,0.4,9.9,673,2.4,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
new york,2024-02-16T13:00:00,7.1,5.1,-9.1,30.73,0,0,,0,0,17.9,6.2,305,1013.1,0.4,9.9,638,2.3,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
